reviewId,userName,content,score,thumbsUpCount,reviewCreatedVersion,at,clean_text
85714d42-10d4-4b99-849e-393c16ab882a,Ayudha,"Hi EdLink. Saya mengusulkan model subscribe platform client individu untuk pengajar. Jadi semisal Dari perguruan tinggi masih menggunakan yang basic, Dosen pengampu bisa menggunakan fitur premium dengan swadaya. Terimakasih semoga dipertimbangkan.",5,1,4.8.0,1/30/2024 0:54,hi edlink usul model subscribe platform client individu ajar guru basic dosen ampu fitur premium swadaya terimakasih moga timbang
862b0cf0-a1e7-4a59-8348-e0e0b0705e60,Zidan Ahyar,Bagus,5,0,4.8.0,1/29/2024 13:46,bagus
1148f9b9-34f7-4c27-80b4-ba4f1f42f0d5,Maylina Cahyaningtyas,"Tolong kenapa ya suka keluar tiba² padahal udah berusaha buat login di google tp susah skli buat di pencet, tolong kerja sama nya, jangan sampai keluar tiba² dengan sendirinya, tolong dong biar bisa login lagi lewat google",1,7,4.8.0,1/29/2024 9:12,tolong ya suka udah usaha login google tp susah skli pencet tolong kerja nya tolong biar login google
8ea2fa12-a357-4ba0-a728-01147ad354ad,Choerul anisa,pindah sistem nilainya ketinggalan yg di sistem yg dulu pas udah perbaikan nilaipun blm semuanya masuk di edlink,4,0,4.8.0,1/21/2024 10:44,pindah sistem nilai tinggal sistem pas udah baik nilai blm masuk edlink
ac5f9aaf-d46d-4eeb-baef-8b196bfeec66,Arya Saputra,"pembayarannya VA bjb? ga semua orang pake bjb woii astaga, harus ke kampus? yang di luar kota gimana?",1,0,4.8.0,1/20/2024 5:40,bayar va bjb orang pake bjb woii astaga kampus kota gimana
410f9e9d-7031-4d8e-aafd-5c25390cf633,hanifa indriani,"Notif gak masuk sama sekali, errorr.",2,0,4.8.0,1/17/2024 7:53,notif gak masuk errorr
a9b8e410-acbf-4b2a-a59f-b30a642810d3,sun shine,masih bingung dengan tagihan mahasiswa yang tidak bisa diakses karena sevimapay nya tidak aktif... itu bagaimana ya?,3,0,4.8.0,1/17/2024 2:58,bingung tagih mahasiswa akses sevimapay nya aktif ya
5b90de2d-cfe0-4a12-af4b-10cefab8001f,Allya Ameliana,"Aplikasi ini sumpah jelek banget bikin ribet, kendala di aplikasi ini banyak banget😭 ga layak bahkan di kasih bintang 1 aja 😭",1,0,4.8.0,1/12/2024 13:28,aplikasi sumpah jelek banget bikin ribet kendala aplikasi banget layak kasih bintang aja
667ebf2f-5c33-47ab-9f4e-b9c646151378,Ile Maul,Knp sy tidak bisa masuk ke akun edlink sy?...,1,0,,1/11/2024 3:39,knp sy masuk akun edlink sy
f4e9bebc-ac5f-4b20-84c9-db12359b6d29,Blok Belubuk,"Apk rusak, maksa banget bikin apk",1,0,4.7.5,1/5/2024 12:53,aplikasi rusak maksa banget bikin aplikasi
d560a2d4-2fdc-4278-8ae1-20520e531b80,Rafli Hafidli,Scan barcode presentasi selalu Ga Valid,1,0,4.8.0,1/2/2024 6:12,scan barcode presentasi valid
565ff627-e480-4fc6-950b-f0826337058d,Rendi Nur Samiaji,"Saya udah kumpul tugas, tapi file tugas yang sudah dikumpulkan hilang semua. Gimana solusinya ya kak?",1,0,4.8.0,12/31/2023 4:52,udah kumpul tugas file tugas kumpul hilang gimana solusi ya kak
6a199223-f32b-439a-a261-001221323667,Intan Safitri,"Tolong kepada pihak apk sevima, akun saya saat akan mengakses materi dari dosen saya malah twetulis dibatasi. Tolong solusinya 🙏",2,0,4.8.0,12/27/2023 9:41,tolong aplikasi sevima akun akses materi dosen twetulis batas tolong solusi
0c5d7624-05f4-410f-9f4c-85095a71c027,Appe Hutauruk,Universitas Mpu Tantular,5,0,4.6.9,12/26/2023 10:56,universitas mpu tantular
315d72ce-e416-4cab-a8af-411c8a632f44,Ibnu Najaib,"aneh kenapa tiba tiba keluar sendiri dari akun saya dan ketika masuk ga terhubung dengan kelas di perguruan tinggi, sangat menggangu ini! mau mengirimkan tugas tidak bisa juga, jangan sampai tugas yang udah saya kumpulkan hilang semua",1,0,4.8.0,12/25/2023 23:50,aneh akun masuk hubung kelas guru menggangu kirim tugas tugas udah kumpul hilang
ece6be75-9ddd-4fc4-babd-7928ad63105b,perdy imam,"Suruh kasih izin mulu, padahal udah dikasih izin penyimpanan, kocak nih aplikasi ga stabil",1,0,4.8.0,12/22/2023 10:58,suruh kasih izin mulu udah kasih izin simpan kocak nih aplikasi stabil
6cec9d87-1a52-47f0-8296-0798fe79a795,THE DESTROYER,Halo mengapa device saya tidak bisa menerima tugas dari dosen? Sedangkan device teman saya bisa dan ada device teman saya juga yang tidak bisa menerima tugas. dengan catatan 404 not found,3,0,,12/15/2023 12:13,halo device terima tugas dosen device teman device teman terima tugas catat not found
f53a15d1-224b-47d6-93e7-25ddd3a7a1ad,Erni Kedafota,Aplikasinya bagus tapi tiba-tiba tidak bisa menggunakan QR dan bahkan menu Qrnya pun hilang,3,0,,12/15/2023 3:13,aplikasi bagus tibatiba qr menu qrnya hilang
99224548-8f70-40e1-b7d0-040149573f3c,Andi Nurfadillah,"Kenapa kodenya tidak muncul"" di Gmail yang di pakai",1,0,4.8.0,12/14/2023 8:15,kode muncul gmail pakai
5ea7cd8d-399c-44a0-aa20-8622645fc8c3,Bian Oktriansyah,"Saya tidak bisa login, ketitka login malah disuruh melengkapi data katanya untuk ke amanan tetapi saya tidak mendapatkan kode verifikasi yany di kirim ke email, bahkan langkah ini tidak dapat di skip jadi saya mentok di situ, tolong di perbaiki merugikan saya karena tugas tugas saya disitu",1,0,4.8.0,12/14/2023 4:28,login ketitka login suruh lengkap data aman kode verifikasi yany kirim email langkah skip mentok situ tolong baik rugi tugas tugas situ
888e8159-6f8a-4b8c-83b3-55cbcc51763f,Ali Zidan,Ga bisa dapet dapet email tololll,1,0,,12/13/2023 12:35,dapet dapet email tololll
de48db13-506b-45e0-963d-8f8bf9ed5b93,OmsahNza Official,"Kenapa kalo pas ujian yg gak buka tab lain yang cuma nyalain hotspot ke deteksi curang malah yang tab lain nya jadi layar pop up, layar ngambang gak ke deteksi curang. Kan curang namanya kesian sama yang bener2 jujur yang cuma nyalain hotspot buat bantuin temennya malah ke deteksi curang, kalo mau ya semuanya aja mau layar pop up layar apapun itu ya harusnya ke deteksi curang Tolong dong di tingkatkan lagi",1,17,4.7.9,12/10/2023 5:53,kalo pas uji gak buka tab nyalain hotspot deteksi curang tab nya layar pop up layar ngambang gak deteksi curang curang nama kesi bener jujur nyalain hotspot bantuin temennya deteksi curang kalo ya aja layar pop up layar apa ya deteksi curang tolong tingkat
02ae420b-b640-41c0-b83f-b0ab08b5d8bd,Shakti Alpasa,"Apaan dah hak ases dibatasi,lihat kelas juga ga bisa",5,0,4.7.9,12/7/2023 12:15,dah hak ases dibatasilihat kelas
c7ef0994-b0bd-48b6-8989-a6ef53394fab,Fausan Aditya,"Ga guna, percuma ngerjain tugas, tiba tiba log out sendiri begitu masuk tugas tugas yang udah di kerjain jadi muncul lagi jawaban kemrin hilang",1,0,4.7.9,12/5/2023 3:38,ngerjain tugas log out masuk tugas tugas udah kerjain muncul kemrin hilang
dbe07375-976e-4daf-aa7c-17fb511ce379,Yustin Sujum,Aplikasinya tidak bisa douwload Pas sudah lama tidak di pake pas masuk harus masukan passwort lagi Susah pokoknya,2,0,4.7.6,12/5/2023 3:21,aplikasi douwload pas pake pas masuk masuk passwort susah pokok
8dfe5bf4-f290-42bd-b3bf-6e9658ab79e4,Davina Mardia Azzahra,"untuk Verifikasi akun google gajelas, padahal sudah masukin kode dgn benar malah gabisa masuk dgn keterangan ""gagal mengganti email"" padahal email dan kode verifikasi sudah benar dan sesuai.",2,0,4.7.9,12/4/2023 12:37,verifikasi akun google gajelas masukin kode dgn gabisa masuk dgn terang gagal ganti email email kode verifikasi sesuai
1f3f82f0-f2b3-4985-9ebc-a18b6388a7c8,Wahirahirah Budi,Sangat membantu dan mantap,5,0,4.7.8,12/3/2023 7:08,bantu mantap
b9115626-f9e6-4a4f-89ed-f31909aa79ad,Muh Aril,"Saya tidak menerima kode Verifikasi pakai akun lain juga sama, andai edlink ngak ada tugas ku udah kekumpul dari kemarin",1,0,4.7.9,12/3/2023 6:54,terima kode verifikasi pakai akun andai edlink ngak tugas ku udah kumpul kemarin
a042d646-8761-4d4b-9a0a-1261315b8f4a,RISMAWATI,Materi yg dibagi dosen dan tugas yg teman kirim di edlin akun saya tidak muncul,2,0,4.7.9,12/1/2023 4:11,materi bagi dosen tugas teman kirim edlin akun muncul
70c0b550-3d93-42e8-b54b-f2643d10e7c2,Piga Huki,Kenapa di HP saya tidak bisa install ka?🙏,1,0,4.7.9,11/30/2023 16:21,hp install ka
91afb2db-aa3c-4608-8a6e-cafa8c3a5fd2,Ibnu Rasyid Assidiq,Bagus sekali aku jadi mudah dalam mengumpulkan tugas kuliah,5,0,4.7.9,11/30/2023 8:34,bagus mudah kumpul tugas kuliah
6178d10f-31d6-48b8-9f66-8d906c1d35f0,Irfan Pnr,akun saya keluar sendiri dan tugas yg dikirim dosen tidak muncul mohon solusinya,1,0,4.7.9,11/30/2023 4:59,akun tugas kirim dosen muncul mohon solusi
e13afe8c-848a-496d-959e-66521252883d,Nadia Rahma M,"Menurut saya, apknya udah bagus dan membantu.. cuman gatau sayanya yang belum tahu, di fitur quiz, setelah kita menyelesaikan quiz, kita ga bisa check soal yang salah.. jadi kalau bisa, siswa diberi akses untuk bisa check jawaban yang benar dan yang salah🙏🏻",4,7,4.7.9,11/30/2023 1:41,apknya udah bagus bantu cuman gatau saya fitur quiz selesai quiz check salah siswa akses check salah
03af9982-9a53-4bb9-9dab-c01b99702955,Yul Yuli,"Kenapa ya tiba-tiba data yang saya miliki hilang setelah saya mengupdate aplikasi , setelah masuk kembali ,saya tidak bisa membuka tugas-tugas yang di kirim oleh dosen ?🥺🥺🥺",2,0,4.7.9,11/28/2023 12:19,ya tibatiba data milik hilang mengupdate aplikasi masuk buka tugastugas kirim dosen
c82d4fc8-fe6a-4162-b781-ce1636302239,Dika,"Setelah update apk nya crash, login balik semua tugas yg udah kekumpul malah hilang semua?????",2,0,4.7.9,11/28/2023 4:59,update aplikasi nya crash login tugas udah kumpul hilang
5ab70c5f-1436-499d-8ed3-2e3ff3bd1f2b,Hizkia Putra,"APK gaje, tiba"" keluar sendiri pas mau login lagi. Gabisa karena ID & PW salah semua, kacaw",1,0,4.7.9,11/27/2023 23:50,aplikasi gaje pas login gabisa id pw salah kacaw
e6191be9-1632-48f0-aea8-39db6aa072b4,Raditya Ahmad Irawan,"Tolong perbaiki, saya tidak bisa mengirim kan tugas padahal saya sudah mengirim nya, tolong di perbaiki",1,0,4.7.9,11/27/2023 12:53,tolong baik kirim tugas kirim nya tolong baik
422d8921-07d0-43f2-a1f1-da52b7b4ba4a,Irene Fadiah A.S,"Min, kenapa edlink suka logout sendiri? Sebelumnya beberapa kali ke log out tpi bisa masuk pake google trus langsung ke sambung sama kampus, tpi ini saya ke log out lagi tpi harus nyambungin secara manual pake username sama pw, sedangkan akun itu susah masuk jika harus pakai username dan pw. Trus tugas-tugasnya juga notifikasi nya ga masuk, tugas-tugas yg dikirim dosen ke edlink ga ada yg masuk, padahal tugas itu deadline nya cuma 1 jam",4,0,4.7.9,11/27/2023 3:51,min edlink suka logout kali log out tpi masuk pake google trus langsung sambung kampus tpi log out tpi nyambungin manual pake username pw akun susah masuk pakai username pw trus tugastugasnya notifikasi nya masuk tugastugas kirim dosen edlink masuk tugas deadline nya jam
1cbf4755-8ea7-4c73-ad85-e0a80f2629ff,Rizki Al,"Aplikasi sampah,,keluar² sendiri",1,0,,11/26/2023 8:04,aplikasi sampahkeluar
eafbe8d3-5a55-4f45-9501-0c1c35a8ded8,Achmad Akbar Vebritan,"setelah update tiba-tiba crash,,, ketika aplikasi dibuka setelah update,,,, data-data kosong,,,, data-data tugas dan lainnya hilang semuanya, tolong diperbaiki dan diperiksa lagi,,,, kasihan pelajar-pelajar yang memakai aplikasi ini,,dan lagipula ini juga aplikasi yang banyak dipakai🐒💩👎",5,2,4.7.9,11/26/2023 2:54,update tibatiba crash aplikasi buka update datadata kosong datadata tugas hilang tolong baik periksa kasihan pelajarpelajar pakai aplikasi inidan lagipula aplikasi pakai
6eb66b94-ccb1-4c5d-8774-c090eb61ef48,Kondar Hutabarat,Ok,5,0,4.7.9,11/25/2023 23:51,ok
57df414f-83f3-4914-a9c6-d5105d37c04e,Chandyka Permata,Terimakasih sevima sudah fast respon 💖,5,0,4.7.9,11/25/2023 12:34,terimakasih sevima fast respon
0fe18a63-7733-438a-a55c-292855183839,Tri Nesa Desnita,"Kok bisa""nya abis logout pas masuk lagi ke aplikasi semua data hilang tugas dan modul dari dosen tbtb ga ada, pdhl blom gw kerjain😢",1,0,4.7.8,11/24/2023 19:20,bisa abis logout pas masuk aplikasi data hilang tugas modul dosen tbtb pdhl blom gw kerjain
095a2b84-9ddc-4ab7-b9d6-cdfed3bcb926,Pandu Channel,"Setelah di update tidak bisa login lagi selalu keluar"", sudah di loguot pun sama saja...",1,2,4.7.9,11/24/2023 3:00,update login loguot
4da7465f-5cfa-4784-be1c-1e4108c2cb59,Ngeo Project,"tolong diperbaiki dong data data tugas saya hilang semua nih, saya dari ibik 57",1,0,,11/24/2023 2:45,tolong baik data data tugas hilang nih ibik
84519673-b438-420d-bb24-f46607a3f1b2,Lina Nafis,sering eror,3,0,4.7.9,11/24/2023 2:11,error
b5fc6f55-b67c-41db-9aec-45821ffc46ed,Nurmaya,Tolong pihak edlink kenapa ini tugas saya yg sudah saya kumpulkan dari awal kenapa pas sudah terupgrade jadi hilang tugas saya yg sdh dikumpulkan tolong diperbaiki segera,1,0,4.7.9,11/24/2023 2:09,tolong edlink tugas kumpul pas terupgrade hilang tugas sdh kumpul tolong baik
f0ed341e-cad1-4e48-8b62-6e2363b6538c,Ayu marcellah,"Akun tiba-tiba keluar sendiri, kalau login ulang email sama password salah padahal biasanya betul, sdh dari kemarin tetap gak bisa login walaupun udah login pake akun google tetap tdk bisa, apk sudah di update tetap tdk bisa, kalau masuk semua data-data bahkan tugas semuanya hilang, tolong secepatnya di perbaiki karna sangat merugikan bagi mahasiswa yg menggunakannya apalagi kalau kumpul tugas🙏🙏",1,38,4.7.9,11/24/2023 1:45,akun tibatiba login ulang email password salah sdh kemarin gak login udah login pake akun google aplikasi update masuk datadata tugas hilang tolong cepat baik karna rugi mahasiswa guna kumpul tugas
8a426e32-8298-4d05-bd54-beb982f3ccaf,ahmad yani,Pas sudah update aplikasi tidak membaca data ( periksa sambungan jaringan) padahal jaringan aman aman aja kok,3,0,4.7.9,11/23/2023 23:28,pas update aplikasi baca data periksa sambung jaring jaring aman aman aja
55e22fe5-3ec5-4520-88da-f518aa3db0ac,Ardi Sukmana,Error mulu,1,0,4.7.9,11/23/2023 11:37,error mulu
2fde4ac8-55ad-4d1b-b23d-aaf4c9e7ce08,Dionysius Adi P,"Akun edlink saya tiba² logout padahal ngga diapa-apain. Ketika saya sudah login kembali, malah semua datanya hilang 404 Not Found. Ini kenapa ya, min admin? Tolong solusinya bagaimana? Tolong dong ini saya bagimana mau mengikuti perkuliahan & unduh file tugas kalau begini...😭 Setelah saya komplain langsung ditangani...selesai 1hari.... Terima kasih 🙏",5,5,4.7.9,11/23/2023 8:02,akun edlink logout ngga diapaapain login data hilang not found ya min admin tolong solusi tolong bagimana ikut kuliah unduh file tugas komplain langsung ditanganiselesai terima kasih
c109f618-6710-4233-9c19-87120e7e4934,Akbar Yusuf,Update ter Baru buat data yang ada sebelumnya hilang sehingga saya kesulitan untuk mencari metri perkuliahan yang saya butuhkan tolong segera diperbaiki,1,0,,11/23/2023 6:18,update ter data hilang sulit cari metri kuliah butuh tolong baik
de6a0d6f-f2fc-4b86-a339-bbc4948c4b0f,Ayu Handayani,cepat sekali responnya,5,0,4.7.9,11/23/2023 6:07,cepat responnya
45a4ded3-5944-4eb7-a980-11562dcc5d4d,rahma dhea,"edlink kenapa sih dari kemaren down mulu kalo di hp, mau ngirim tugas gabisa, gada kelas juga, notif kosong. padahal ada tugas yg mesti dikirim, tp klo di laptop baik2 aja",3,1,4.7.9,11/23/2023 4:52,edlink sih kemaren down mulu kalo hp ngirim tugas gabisa gada kelas notif kosong tugas mesti kirim tp klo laptop aja
fa808c5b-836e-4cae-9d87-9398d010709e,Puspayani,Akun saya keluar mulu. Biasanya datanya aman sekarang udah ilang semua kelas kelas saya. Solusinya gimana min???,1,0,4.7.9,11/23/2023 0:38,akun mulu data aman udah ilang kelas kelas solusi gimana min
b06874df-c47f-4485-8856-bab2c5e79286,Masry Ayu,Suka kesal dah keluar mulu akunnya setiap hari gara gara sering keluar suka gak tau informasi kuliah kalo ada krn gak ada notifikasinya eh pas dibuka akunnya udah keluar sering banget malah,3,0,4.7.9,11/22/2023 23:21,suka kesal dah mulu akun gara gara suka gak tau informasi kuliah kalo krn gak notifikasi eh pas buka akun udah banget
969b03a8-81b9-4e9d-9e36-ac1f619a6632,Syifa Ufaira,Ini gimana ya tiba-tiba keluar terus pas udah bisa masuk lagi tugas sama kelasnya hilang,1,1,4.7.9,11/22/2023 17:54,gimana ya tibatiba pas udah masuk tugas kelas hilang
fe7a09bf-79b2-43d2-ab9a-3d156d1843ff,Surya Atmaja,Akun keluar dan tiba tiba nilai hilang semua dan tugas juga tidak terkumpul admin cepat dalam respon saat terjadi masalah,5,0,4.7.9,11/22/2023 17:47,akun nilai hilang tugas kumpul admin cepat respon
2e968cbd-5299-4d1a-865a-8a882213c719,Syahna Firdhatullail,"Ga suka,, banyak banget masalah sama aplikasinya Saya lagi ada quiz malah ngga bisa kebuka tolong dong sistemnya di perbagus lagi supaya ga sering log out dan ngga terjadi hal yg sama ke yg lain",5,0,,11/22/2023 10:16,suka banget aplikasi quiz ngga buka tolong sistem bagus log out ngga
f6cf3358-d0ea-4e58-9726-df08b1606a0e,レンドラ,"Akun saya kok tiba"" keluar padahal gk diapa""in",3,0,4.7.9,11/22/2023 9:09,akun diapain
962ed373-5000-4728-91cb-f3271d1bf99e,Phingkan Grania,"Aplikasi gak jelas, tiba2 akunnya keluar sendiri, padahal akun siakad udah disambungkan ke email, tapi pas login pakai email, akun siakadnya malah gak ada",1,1,4.7.8,11/22/2023 9:09,aplikasi gak akun akun siakad udah sambung email pas login pakai email akun siakadnya gak
0687cf9f-6cfd-433d-9abc-8b35ac1a4837,Raden Williams Fitrah Bachtiar,biasa eror pak,1,0,4.7.6,11/22/2023 6:52,error
c98ab905-e1f6-49cc-8b2e-af43b7ed20d2,ARAN GAMING GAMING,"Hbis diperbarui semua data hilang, jadwal gak muncul",2,0,,11/22/2023 6:42,hbis baru data hilang jadwal gak muncul
c3f9074d-1fd1-4e12-a3e4-0cf17175abc3,TegarPriyadi,"Buka di leptop = Klas dan lain2 tidak di temukan status mahasiswa, saat buka di hp status tamu = klas, dll tidak ditemukan. Sering logout sendiri",1,0,4.7.9,11/22/2023 6:06,buka leptop klas temu status mahasiswa buka hp status tamu klas dll temu logout
81ff0191-f7ae-4595-a73e-9db583b9a615,Al Qadri Jolianda,"Min, ini kok pas saya mau liat absensi kok akses dibatasi ya?",3,12,4.7.9,11/22/2023 4:39,min pas liat absensi akses batas ya
cb8d10ea-3cc7-4559-b863-8dcc34bfe419,Gustri Dede Putra,"pembaharuan saat ini terdapat bug, dimana akun keluar sendiri, dan tugas yang sudah di upload dengan keterangan berhasil, pada saat di cek di hari berikutnya ternyata tidak terinput, tolong di perbaiki, trims 🙏",3,3,4.7.9,11/22/2023 4:20,baharu bug mana akun tugas upload terang hasil cek terinput tolong baik trims
4653ab71-84cf-4349-8d6e-a544de4f8c53,Fuad Arrafi,"Aplikasi rusak, hak akses dibatasi tiba-tiba, padahal sebelumnya aman"" aja.. Gw duga apknya tidak melindungi privasi data pengguna",1,1,4.7.9,11/22/2023 4:14,aplikasi rusak hak akses batas tibatiba aman aja gw duga apknya lindung privasi data guna
dcfca5e6-51e1-46f5-9477-94e458f0d391,Kuwat Kusdarmanto,Mantapp,5,0,4.7.9,11/22/2023 2:53,mantapp
d5c48f37-90de-4511-9731-786df84c2e7c,Hadi Gunawan,"Aplikasinya bagus,banyak fiturnya dan juga mudah untuk menggunakannya",5,0,4.7.6,11/21/2023 12:56,aplikasi bagusbanyak fiturnya mudah guna
939b325a-5e01-4a3a-b0b7-ae3666e9f2ce,mbah kakung yadi,Oke,5,0,4.7.9,11/21/2023 11:58,oke
cbfe532d-fb5e-426c-9b1d-9fbb371dcef6,Hihald Ganteng,edlink saya sudah bisa kembali. terima kasih min,5,0,4.7.9,11/21/2023 9:29,edlink terima kasih min
a208e865-1642-4034-b216-e55974e725ff,Syariefff frzj,Woiii knapa maintenance ini mau ngompol tugasssssss,1,0,4.7.8,11/20/2023 16:30,woiii knapa maintenance ngompol tugasssssss
744fe982-d8f3-4e8f-9387-0266f6d5f6b0,Radisya maharani,Ngebugnya ya ampun lamanya bukan main,2,0,4.7.8,11/20/2023 16:21,ngebugnya ya ampun main
075f6351-9c9d-4e54-a962-740feeb84172,Salma Dpp,Sangat lemot sekali nilai UTS ku jadi kecil gara gara keluar sendiri di apknya,1,1,4.7.8,11/20/2023 6:57,lot nilai uts ku gara gara apknya
9e96fc65-fe41-49dc-8132-84e7d355d0eb,Septian wihandika,"Bagus sih membantu dalam perkuliahan, tetapiterkadang ketika lama ga di gunakan keluar keluar sendiri (logout)",5,1,4.7.8,11/19/2023 5:08,bagus sih bantu kuliah tetapiterkadang logout
7621366c-d6de-4be6-a291-f40ec0e45016,Aizar Aziz,"Buka ed link langsung keluar dari akun, masuk via email password salah, mau ganti password, verifikasi di website edlink.id, pas buka untuk login dialihkan ke aplikasi, begitu terus. Niat nggk memudahkan user 😞",1,17,4.7.8,11/18/2023 7:56,buka ed link langsung akun masuk via email password salah ganti password verifikasi website edlinkid pas buka login alih aplikasi niat nggk mudah user
54e1a10f-e5bc-4b5c-a7a2-64443aeb5c94,Rahmat Rahmat,Mantap lahh untuk kuliahan,5,0,4.7.5,11/10/2023 6:55,mantap lahh kuliah
f40dcbf0-7a8e-4751-b8fb-33e3db1af33e,Delvina Merdiayu Ringgi,Bagaimana mengatasi penyimpangan yang sudah full? Sudah saya hapus tapi tidak bisa karena masa periode nya masih berlaku,3,0,4.7.8,11/7/2023 15:36,atas simpang full hapus periode nya laku
a1d4a35f-d140-458a-8f23-c202b248ba1b,Isak Lopes,Aplikasinya bagus sekali Bisa membantu mahasiswa dalam kegiatan perkuliahan,5,0,4.7.8,11/7/2023 7:54,aplikasi bagus bantu mahasiswa giat kuliah
0deb90fd-4434-4fbc-ae3b-a21db73d7f64,yuli jitmau,Sangat bagus,5,0,,11/7/2023 4:43,bagus
4399cc31-0df5-4204-9457-dc247ff016f3,Fajri Alif,Good,5,0,4.7.6,11/5/2023 6:20,good
d9778a6c-3fe1-4119-83a0-fb3110cf4b7f,Adhima Dima,Masih banyak tab yang bug tolong di rapihkan kembali terimakasih,2,2,4.7.8,11/3/2023 14:36,tab bug tolong rapihkan terimakasih
b9516100-70b5-4432-ba08-834ed8ef3bc1,Midong Doo,"Mohon min. Untuk pembagian kelompoknya jangan sesuai abjad, semoga ada perubahannya dan ratingnya nanti bagus",1,0,4.7.7,10/31/2023 11:35,mohon min bagi kelompok sesuai abjad moga ubah ratingnya bagus
4e115964-95b7-49ea-96f6-c704c637df08,Axel Darmawan,Good,5,0,4.7.8,10/31/2023 11:18,good
27f8597d-9c84-407f-a8f2-a57f843cb1fb,Daris Naufal Fikri,ngebug wktu quiz padahal jaringan aman aman saja,1,0,4.7.7,10/31/2023 2:46,ngebug wktu quiz jaring aman aman
56e5bd4a-6929-47d5-92ed-a0e7819fe695,Mau Kiamat,Bug nya banyak banget bikin risih,1,0,,10/31/2023 2:46,bug nya banget bikin risih
feb4e7bf-1232-42d9-862a-f6b11d08293a,Bening Aulia,Kasih bintang 5 dah biar uts lancar,5,0,4.7.8,10/30/2023 1:03,kasih bintang dah biar uts lancar
5195a586-2f3f-4244-9c1c-4d20d383fa26,Iyas,Jelek. Submit file gak ke upload,1,0,4.7.6,10/29/2023 12:11,jelek submit file gak upload
ff137dd5-6fe4-41f9-b320-5a8fd605e996,ella rusdiana,"kok akun saya tiba-tiba keluar sendiri dari apk nya padahal ngga di apa-apain, pas masuk lagi malah semua data-datanya pada ilang, gimana nih min tolong dong ini saya gimana mau ngikutin perkuliahan🙏😭 sekarang sudah jadi",5,10,4.7.8,10/26/2023 4:00,akun tibatiba aplikasi nya ngga apaapain pas masuk datadatanya ilang gimana nih min tolong gimana ngikutin kuliah
0035a25c-fc49-4330-9841-11e4da7485a7,Iqwal Ramadinal,Cs nya bagus cepat dan tanggap👍👍👍,5,0,4.7.8,10/25/2023 12:00,cs nya bagus cepat tanggap
c3b5ed4d-f838-45e3-9a9a-267a770ed0c6,Bayu Rimba Pratama,"Sudah oke. Namun masih bug. Bug nya adalah: saya login sbg dosen. Lalu create schedulled meeting room utk sabtu jam 16.00. Meeting singkron dgn google kalendar, tapi schedule di kalendar nya malah muncul untuk hari ini jam 16.00.",4,3,4.7.8,10/25/2023 11:10,oke bug bug nya login sbg dosen create schedulled meeting room utk sabtu jam meeting singkron dgn google kalendar schedule kalendar nya muncul jam
685961fa-3225-41d4-bab2-7b311108a6c6,sapi beranak,ga ada yg bisa kami akan bantu ya no mt tepatin ini eeee req RT ya rabb eeee eeeeeeeeeeeeertrre errr error Ree rumah sakit te rezeki kita sebenarnya r by the way you ewh ee nakal ya,3,0,,10/24/2023 10:19,bantu ya no mt tepatin eeee req rt ya rabb eeee eeeeeeeeeeeeertrre errr error ree rumah sakit te rezeki r by the way you ewh ee nakal ya
534254dc-c590-442d-92c4-9c5f6d521bf4,Kang Sandra Yudistira,Very Good,5,0,4.7.7,10/24/2023 4:37,very good
f0cf2648-768a-4425-a03e-8fb8d7ee4f8a,Uus S,Perbaiki bug tiba tiba tidak bisa mengunduh dan Untuk presensi QR Barcode/absensi Adakan fitur ambil gambar dari galeri,1,0,4.7.6,10/23/2023 3:42,baik bug unduh presensi qr barcodeabsensi adakan fitur ambil gambar galeri
b5b6c002-be55-4a8b-a25e-8bba2d40f6ad,Enc ID,"Padahal postingan dosen kok dikirim notif juga ke mahasiswa saat ada yang menanggapi postingan tersebut, ganggu",1,1,4.7.7,10/22/2023 7:15,postingan dosen kirim notif mahasiswa tanggap postingan ganggu
c4afa99d-397c-431b-90eb-1e68f608d8e1,Rendi Wahyu,TAMBAHKAN FITUR ZOOM UNTUK ABSENSI TOLONGGGG DI PRESENSI QR AGAR SAAT ABSEN TIAK HARUS KEDEPAN,1,0,4.7.7,10/19/2023 0:31,tambah fitur zoom absensi tolongggg presensi qr absen tiak depan
4e631fc6-f277-4c94-afec-87b9c02ead40,Nur Madinah,"Kok selalu jaringan bermasalah ya? Padahal jaringan saya lancar, jadi saya tidak mengumpul tugas dengan tepat waktu. Mohon perbaiki lagi apknya.",1,0,,10/18/2023 13:25,jaring masalah ya jaring lancar kumpul tugas mohon baik apknya
7a977d95-9230-4bdd-afa2-fc549c637117,Muh Ilham,"Kok gak bisa ke buka aplikasi, katanya ""gak ada koneksi internet"" padahal udah forji jaringannya",1,0,,10/18/2023 11:30,gak buka aplikasi gak koneksi internet udah forji jaring
781d18d4-e367-4c9b-b92a-13547fe9eb84,Muhamad Lutfi Pratama,"Udah hadir 3 pertemuan scane code tetep keterangan nya 0 0 0 0 Terus notif telat muncul, jadwal ngaco dll Apk ini masih prematur udah launching jadi gini dah, bukanya mempermudah malah ribet",1,1,4.7.7,10/18/2023 10:44,udah hadir temu scane code tetep terang nya notif telat muncul jadwal ngaco dll aplikasi prematur udah launching gin dah buka mudah ribet
